Jahr;Monat;Tag;Umsatz;Bodenrinnen;Duschrinnen
2023;February;2;4903,09;980,62;3922,47
2023;February;3;2518,67;503,73;2014,94
2023;February;4;4708,32;941,66;3766,66
2023;February;5;2766,69;553,34;2213,35
2023;February;6;4455,83;891,17;3564,66
2023;February;7;2639,57;527,91;2111,66
2023;February;8;4384,9;876,98;3507,92
2023;February;9;3137,4;627,48;2509,92
2023;February;10;2873,59;574,72;2298,87
2023;February;11;3187,62;637,52;2550,1
2023;February;12;2991,23;598,25;2392,98
2023;February;13;2751,84;550,37;2201,47
2023;February;14;4928,37;985,67;3942,7
2023;February;15;2708,52;541,7;2166,81
2023;February;16;3361,85;672,37;2689,48
2023;February;17;4058,5;811,7;3246,8
2023;February;18;3594,88;718,98;2875,91
2023;February;19;2954,18;590,84;2363,34
2023;February;20;2947,17;589,43;2357,73
2023;February;21;2538,46;507,69;2030,77
2023;February;22;2844,37;568,87;2275,5
2023;February;23;4034,43;806,89;3227,54
2023;February;24;3421,1;684,22;2736,88
2023;February;25;3685,04;737,01;2948,03
2023;February;26;3765,02;753,0;3012,02
2023;February;27;3598,9;719,78;2879,12
2023;February;28;3694,09;738,82;2955,27
2023;March;1;2347,98;469,6;1878,39
2023;March;2;3417,32;683,46;2733,85
2023;March;3;3666,63;733,33;2933,31
2023;March;4;3329,37;665,87;2663,5
2023;March;5;2172,67;434,53;1738,14
2023;March;6;3749,94;749,99;2999,95
2023;March;7;2858,68;571,74;2286,94
2023;March;8;3926,12;785,22;3140,9
2023;March;9;2181,8;436,36;1745,44
2023;March;10;3355,63;671,13;2684,5
2023;March;11;2808,78;561,76;2247,02
2023;March;12;3658,28;731,66;2926,62
2023;March;13;3958,29;791,66;3166,63
2023;March;14;3372,4;674,48;2697,92
2023;March;15;2776,75;555,35;2221,4
2023;March;16;3094,18;618,84;2475,35
2023;March;17;3024,77;604,95;2419,81
2023;March;18;2054,59;410,92;1643,67
2023;March;19;3153,8;630,76;2523,04
2023;March;20;3433,85;686,77;2747,08
2023;March;21;2358,15;471,63;1886,52
2023;March;22;2677,2;535,44;2141,76
2023;March;23;3596,99;719,4;2877,59
2023;March;24;2136,82;427,36;1709,45
2023;March;25;3135,06;627,01;2508,05
2023;March;26;3600,55;720,11;2880,44
2023;March;27;3406,9;681,38;2725,52
2023;March;28;3219,78;643,96;2575,83
2023;March;29;3779,91;755,98;3023,93
2023;March;30;3260,41;652,08;2608,33
2023;March;31;3481,98;696,4;2785,58
2023;April;1;2387,92;477,58;1910,33
2023;April;2;3869,71;773,94;3095,77
2023;April;3;4110,71;822,14;3288,57
2023;April;4;2209,0;441,8;1767,2
2023;April;5;3978,46;795,69;3182,77
2023;April;6;3654,91;730,98;2923,93
2023;April;7;2231,99;446,4;1785,59
2023;April;8;2121,36;424,27;1697,09
2023;April;9;3768,24;753,65;3014,59
2023;April;10;3084,64;616,93;2467,71
2023;April;11;3227,46;645,49;2581,97
2023;April;12;2472,73;494,55;1978,18
2023;April;13;2712,4;542,48;2169,92
2023;April;14;2497,35;499,47;1997,88
2023;April;15;3588,34;717,67;2870,67
2023;April;16;3858,19;771,64;3086,55
2023;April;17;2140,22;428,04;1712,17
2023;April;18;3888,32;777,66;3110,66
2023;April;19;2667,09;533,42;2133,67
2023;April;20;2794,42;558,88;2235,53
2023;April;21;2299,2;459,84;1839,36
2023;April;22;4191,88;838,38;3353,51
2023;April;23;2650,18;530,04;2120,14
2023;April;24;4083,66;816,73;3266,92
2023;April;25;3895,83;779,17;3116,67
2023;April;26;3542,98;708,6;2834,38
2023;April;27;3674,53;734,91;2939,62
2023;April;28;3504,42;700,88;2803,53
2023;April;29;4006,27;801,25;3205,01
2023;April;30;3847,71;769,54;3078,17
2023;May;1;3910,91;782,18;3128,73
2023;May;2;4049,22;809,84;3239,38
2023;May;3;3345,0;669,0;2676,0
2023;May;4;3926,7;785,34;3141,36
2023;May;5;3175,34;635,07;2540,28
2023;May;6;2729,21;545,84;2183,37
2023;May;7;3996,92;799,38;3197,54
2023;May;8;4243,27;848,65;3394,61
2023;May;9;3058,03;611,61;2446,43
2023;May;10;4156,02;831,2;3324,82
2023;May;11;3210,84;642,17;2568,67
2023;May;12;4110,65;822,13;3288,52
2023;May;13;3935,93;787,19;3148,75
2023;May;14;3423,62;684,72;2738,9
2023;May;15;3210,53;642,11;2568,42
2023;May;16;3739,31;747,86;2991,45
2023;May;17;3176,41;635,28;2541,13
2023;May;18;3391,31;678,26;2713,05
2023;May;19;2967,13;593,43;2373,7
2023;May;20;2490,4;498,08;1992,32
2023;May;21;3855,48;771,1;3084,38
2023;May;22;3488,39;697,68;2790,71
2023;May;23;2614,54;522,91;2091,63
2023;May;24;2566,77;513,35;2053,42
2023;May;25;4013,53;802,71;3210,82
2023;May;26;2383,64;476,73;1906,91
2023;May;27;2524,66;504,93;2019,73
2023;May;28;3756,87;751,37;3005,5
2023;May;29;2938,45;587,69;2350,76
2023;May;30;3994,19;798,84;3195,35
2023;May;31;3295,92;659,18;2636,74
2023;June;1;4595,08;919,02;3676,06
2023;June;2;2583,13;516,63;2066,51
2023;June;3;2560,29;512,06;2048,23
2023;June;4;3114,11;622,82;2491,29
2023;June;5;4727,1;945,42;3781,68
2023;June;6;2577,31;515,46;2061,85
2023;June;7;2414,63;482,93;1931,71
2023;June;8;3770,75;754,15;3016,6
2023;June;9;4192,29;838,46;3353,83
2023;June;10;2988,95;597,79;2391,16
2023;June;11;3040,48;608,1;2432,39
2023;June;12;4567,09;913,42;3653,67
2023;June;13;3835,19;767,04;3068,15
2023;June;14;3307,76;661,55;2646,21
2023;June;15;3501,15;700,23;2800,92
2023;June;16;3219,65;643,93;2575,72
2023;June;17;3314,28;662,86;2651,42
2023;June;18;4353,75;870,75;3483,0
2023;June;19;3526,12;705,22;2820,9
2023;June;20;2416,12;483,22;1932,89
2023;June;21;4285,76;857,15;3428,61
2023;June;22;3608,89;721,78;2887,12
2023;June;23;3605,9;721,18;2884,72
2023;June;24;4074,63;814,93;3259,71
2023;June;25;2563,3;512,66;2050,64
2023;June;26;3747,91;749,58;2998,33
2023;June;27;4276,54;855,31;3421,23
2023;June;28;4511,05;902,21;3608,84
2023;June;29;3220,62;644,12;2576,49
2023;June;30;4519,24;903,85;3615,39
2023;July;1;3854,74;770,95;3083,79
2023;July;2;3944,28;788,86;3155,42
2023;July;3;4238,9;847,78;3391,12
2023;July;4;3271,0;654,2;2616,8
2023;July;5;2656,94;531,39;2125,55
2023;July;6;3200,7;640,14;2560,56
2023;July;7;3976,06;795,21;3180,84
2023;July;8;2797,1;559,42;2237,68
2023;July;9;4299,87;859,97;3439,9
2023;July;10;3940,68;788,14;3152,54
2023;July;11;4596,99;919,4;3677,59
2023;July;12;2609,96;521,99;2087,97
2023;July;13;3946,52;789,3;3157,21
2023;July;14;3114,07;622,81;2491,26
2023;July;15;3381,85;676,37;2705,48
2023;July;16;4484,66;896,93;3587,73
2023;July;17;2642,67;528,53;2114,14
2023;July;18;2566,51;513,3;2053,21
2023;July;19;3912,38;782,48;3129,9
2023;July;20;2582,35;516,47;2065,88
2023;July;21;3248,87;649,77;2599,1
2023;July;22;2643,53;528,71;2114,82
2023;July;23;4537,34;907,47;3629,87
2023;July;24;3436,95;687,39;2749,56
2023;July;25;4099,93;819,99;3279,94
2023;July;26;3735,96;747,19;2988,77
2023;July;27;4388,38;877,68;3510,7
2023;July;28;3430,18;686,04;2744,14
2023;July;29;2392,99;478,6;1914,39
2023;July;30;2512,61;502,52;2010,09
2023;July;31;3818,85;763,77;3055,08
2023;August;1;2750,53;550,11;2200,42
2023;August;2;3351,45;670,29;2681,16
2023;August;3;3183,37;636,67;2546,7
2023;August;4;3329,8;665,96;2663,84
2023;August;5;4384,17;876,83;3507,34
2023;August;6;2390,82;478,16;1912,65
2023;August;7;4280,47;856,09;3424,38
2023;August;8;2982,1;596,42;2385,68
2023;August;9;3706,69;741,34;2965,35
2023;August;10;4499,4;899,88;3599,52
2023;August;11;2878,08;575,62;2302,46
2023;August;12;2868,72;573,74;2294,98
2023;August;13;2630,89;526,18;2104,71
2023;August;14;3386,7;677,34;2709,36
2023;August;15;2397,43;479,49;1917,94
2023;August;16;3326,42;665,28;2661,13
2023;August;17;2475,31;495,06;1980,25
2023;August;18;3084,72;616,94;2467,77
2023;August;19;3490,08;698,02;2792,07
2023;August;20;3763,85;752,77;3011,08
2023;August;21;3707,98;741,6;2966,38
2023;August;22;3179,28;635,86;2543,42
2023;August;23;4026,6;805,32;3221,28
2023;August;24;4207,87;841,57;3366,29
2023;August;25;3808,46;761,69;3046,76
2023;August;26;4245,62;849,12;3396,5
2023;August;27;3893,98;778,8;3115,19
2023;August;28;2689,76;537,95;2151,81
2023;August;29;4057,18;811,44;3245,75
2023;August;30;3626,11;725,22;2900,89
2023;August;31;3096,11;619,22;2476,89
2023;September;1;2683,57;536,71;2146,86
2023;September;2;3437,86;687,57;2750,29
2023;September;3;3855,53;771,11;3084,42
2023;September;4;3252,3;650,46;2601,84
2023;September;5;2500,35;500,07;2000,28
2023;September;6;2142,62;428,52;1714,1
2023;September;7;3821,09;764,22;3056,87
2023;September;8;2581,33;516,27;2065,06
2023;September;9;2587,42;517,48;2069,94
2023;September;10;2882,78;576,56;2306,22
2023;September;11;2399,69;479,94;1919,76
2023;September;12;3017,34;603,47;2413,88
2023;September;13;2766,83;553,37;2213,47
2023;September;14;2262,25;452,45;1809,8
2023;September;15;3788,91;757,78;3031,13
2023;September;16;3654,96;730,99;2923,97
2023;September;17;3223,66;644,73;2578,93
2023;September;18;2329,06;465,81;1863,25
2023;September;19;4141,55;828,31;3313,24
2023;September;20;3654,8;730,96;2923,84
2023;September;21;3193,83;638,77;2555,06
2023;September;22;2974,88;594,98;2379,91
2023;September;23;3849,93;769,99;3079,94
2023;September;24;2591,83;518,37;2073,46
2023;September;25;3661,08;732,22;2928,86
2023;September;26;3537,05;707,41;2829,64
2023;September;27;4017,38;803,48;3213,91
2023;September;28;4252,19;850,44;3401,76
2023;September;29;3766,71;753,34;3013,37
2023;September;30;2515,49;503,1;2012,39
2023;October;1;2554,34;510,87;2043,47
2023;October;2;2993,06;598,61;2394,45
2023;October;3;2294,46;458,89;1835,57
2023;October;4;3759,35;751,87;3007,48
2023;October;5;3188,78;637,76;2551,02
2023;October;6;3868,6;773,72;3094,88
2023;October;7;3126,92;625,38;2501,54
2023;October;8;2412,59;482,52;1930,07
2023;October;9;2295,99;459,2;1836,79
2023;October;10;3817,71;763,54;3054,17
2023;October;11;3217,61;643,52;2574,09
2023;October;12;2691,78;538,36;2153,43
2023;October;13;2572,31;514,46;2057,84
2023;October;14;2492,22;498,44;1993,78
2023;October;15;3307,92;661,58;2646,33
2023;October;16;2894,9;578,98;2315,92
2023;October;17;3552,83;710,57;2842,27
2023;October;18;3533,64;706,73;2826,91
2023;October;19;2125,31;425,06;1700,25
2023;October;20;4102,42;820,48;3281,94
2023;October;21;2601,81;520,36;2081,45
2023;October;22;3957,87;791,57;3166,29
2023;October;23;3584,72;716,94;2867,78
2023;October;24;3002,9;600,58;2402,32
2023;October;25;2325,18;465,04;1860,14
2023;October;26;4078,67;815,73;3262,93
2023;October;27;2786,98;557,4;2229,58
2023;October;28;3310,66;662,13;2648,53
2023;October;29;3971,96;794,39;3177,57
2023;October;30;3652,18;730,44;2921,74
2023;October;31;2860,25;572,05;2288,2
2023;November;1;3529,13;705,83;2823,3
2023;November;2;2464,33;492,87;1971,47
2023;November;3;3248,26;649,65;2598,61
2023;November;4;3790,35;758,07;3032,28
2023;November;5;3558,79;711,76;2847,03
2023;November;6;3013,41;602,68;2410,73
2023;November;7;2868,12;573,62;2294,5
2023;November;8;2112,71;422,54;1690,17
2023;November;9;3896,37;779,27;3117,09
2023;November;10;2843,02;568,6;2274,42
2023;November;11;3079,11;615,82;2463,29
2023;November;12;2351,38;470,28;1881,11
2023;November;13;2064,14;412,83;1651,31
2023;November;14;3127,58;625,52;2502,06
2023;November;15;2536,97;507,39;2029,57
2023;November;16;2569,08;513,82;2055,27
2023;November;17;2311,01;462,2;1848,81
2023;November;18;3077,99;615,6;2462,4
2023;November;19;2805,19;561,04;2244,15
2023;November;20;2927,69;585,54;2342,15
2023;November;21;2093,05;418,61;1674,44
2023;November;22;3112,45;622,49;2489,96
2023;November;23;2570,07;514,01;2056,06
2023;November;24;2462,94;492,59;1970,35
2023;November;25;3101,05;620,21;2480,84
2023;November;26;3012,17;602,43;2409,74
2023;November;27;3179,29;635,86;2543,43
2023;November;28;2415,83;483,17;1932,66
2023;November;29;3822,06;764,41;3057,65
2023;November;30;2395,34;479,07;1916,27
2023;December;1;3618,51;723,7;2894,81
2023;December;2;2560,59;512,12;2048,47
2023;December;3;2375,16;475,03;1900,13
2023;December;4;4254,01;850,8;3403,21
2023;December;5;3534,12;706,82;2827,3
2023;December;6;3772,69;754,54;3018,15
2023;December;7;3511,61;702,32;2809,29
2023;December;8;2649,69;529,94;2119,75
2023;December;9;3693,72;738,74;2954,98
2023;December;10;2676,85;535,37;2141,48
2023;December;11;3400,64;680,13;2720,52
2023;December;12;3141,02;628,2;2512,81
2023;December;13;2606,83;521,37;2085,47
2023;December;14;2758,24;551,65;2206,59
2023;December;15;2978,01;595,6;2382,41
2023;December;16;3625,62;725,12;2900,5
2023;December;17;2953,74;590,75;2362,99
2023;December;18;4185,99;837,2;3348,79
2023;December;19;2348,7;469,74;1878,96
2023;December;20;3182,94;636,59;2546,35
2023;December;21;2713,36;542,67;2170,69
2023;December;22;4135,94;827,19;3308,75
2023;December;23;3505,7;701,14;2804,56
2023;December;24;4098,5;819,7;3278,8
2023;December;25;2486,43;497,29;1989,14
2023;December;26;2421,91;484,38;1937,53
2023;December;27;2441,3;488,26;1953,04
2023;December;28;3171,96;634,39;2537,57
2023;December;29;2883,96;576,79;2307,17
2023;December;30;2491,47;498,29;1993,17
2023;December;31;3640,71;728,14;2912,57
